время[c],напряжение[В]
0.610286,0.967742
0.610939,0.972630
0.611574,0.967742
0.612211,0.972630
0.612856,0.967742
0.613523,0.972630
0.614267,0.972630
0.614985,0.972630
0.615659,0.972630
0.616417,0.967742
0.617120,0.967742
0.617810,0.967742
0.618525,0.972630
0.619217,0.972630
0.619884,0.972630
0.620572,0.972630
0.621252,0.972630
0.621907,0.972630
0.622563,0.972630
0.623212,0.967742
0.623868,0.967742
0.624523,0.972630
0.625165,0.967742
0.625845,0.972630
0.626570,0.967742
0.627298,0.972630
0.628011,0.972630
0.628697,0.972630
0.629427,0.972630
0.630138,0.967742
0.630957,0.967742
0.631709,0.972630
0.632448,0.967742
0.633247,0.967742
0.634011,0.972630
0.634773,0.972630
0.635493,0.967742
0.636212,0.972630
0.636966,0.972630
0.637730,0.972630
0.638539,0.972630
0.639313,0.967742
0.640048,0.972630
0.640845,0.967742
0.641561,0.967742
0.642283,0.972630
0.643039,0.967742
0.643761,0.972630
0.644498,0.972630
0.645228,0.967742
0.645963,0.967742
0.646712,0.972630
0.647468,0.967742
0.648212,0.967742
0.649036,0.972630
0.649848,0.967742
0.650722,0.967742
0.651538,0.967742
0.652375,0.967742
0.653075,0.967742
0.653731,0.972630
0.654396,0.967742
0.655057,0.972630
0.655754,0.977517
0.656448,0.972630
0.657130,0.972630
0.657789,0.972630
0.658439,0.972630
0.659107,0.972630
0.659765,0.972630
0.660416,0.972630
0.661069,0.972630
0.661764,0.972630
0.662441,0.972630
0.663109,0.967742
0.663787,0.967742
0.664464,0.972630
0.665182,0.967742
0.665939,0.967742
0.666644,0.972630
0.667351,0.972630
0.668065,0.967742
0.668804,0.967742
0.669528,0.967742
0.670224,0.967742
0.670931,0.972630
0.671610,0.972630
0.672322,0.972630
0.673022,0.967742
0.673705,0.967742
0.674389,0.967742
0.675060,0.967742
0.675755,0.967742
0.676502,0.972630
0.677250,0.967742
0.677979,0.972630
0.678698,0.972630
0.679417,0.972630
0.680103,0.967742
0.680846,0.972630
0.681610,0.972630
0.682287,0.972630
0.682942,0.967742
0.683657,0.967742
0.684327,0.972630
0.684988,0.972630
0.685738,0.967742
0.686420,0.972630
0.687085,0.972630
0.687787,0.967742
0.688463,0.972630
0.689133,0.972630
0.689851,0.972630
0.690529,0.967742
0.691272,0.967742
0.692001,0.967742
0.692719,0.967742
0.693427,0.967742
0.694135,0.967742
0.694837,0.967742
0.695517,0.967742
0.696275,0.972630
0.697057,0.967742
0.697830,0.972630
0.698559,0.972630
0.699290,0.972630
0.700057,0.972630
0.700738,0.967742
0.701439,0.967742
0.702156,0.972630
0.702860,0.962854
0.703594,0.967742
0.704347,0.967742
0.705034,0.967742
0.705764,0.967742
0.706471,0.967742
0.707174,0.972630
0.707877,0.967742
0.708573,0.967742
0.709296,0.967742
0.709966,0.972630
0.710738,0.972630
0.711495,0.967742
0.712231,0.967742
0.713031,0.972630
0.713776,0.967742
0.714535,0.967742
0.715305,0.967742
0.716048,0.962854
0.716813,0.972630
0.717557,0.972630
0.718291,0.967742
0.719097,0.967742
0.719850,0.967742
0.720580,0.967742
0.721311,0.967742
0.722026,0.972630
0.722707,0.967742
0.723391,0.967742
0.724110,0.972630
0.724838,0.972630
0.725535,0.972630
0.726218,0.967742
0.726890,0.972630
0.727587,0.972630
0.728289,0.967742
0.728980,0.972630
0.729696,0.967742
0.730412,0.967742
0.731120,0.967742
0.731851,0.967742
0.732568,0.972630
0.733302,0.972630
0.734028,0.967742
0.734735,0.972630
0.735436,0.972630
0.736145,0.967742
0.736859,0.967742
0.737575,0.967742
0.738287,0.972630
0.739021,0.972630
0.739742,0.972630
0.740493,0.967742
0.741260,0.967742
0.742019,0.972630
0.742779,0.967742
0.743652,0.972630
0.744415,0.967742
0.745205,0.972630
0.745962,0.967742
0.746755,0.967742
0.747530,0.972630
0.748320,0.967742
0.749000,0.967742
0.749657,0.967742
0.750302,0.967742
0.750942,0.967742
0.751617,0.972630
0.752313,0.967742
0.752986,0.967742
0.753677,0.967742
0.754364,0.967742
0.755064,0.967742
0.755863,0.967742
0.756656,0.962854
0.757382,0.967742
0.758215,0.967742
0.759010,0.967742
0.759788,0.972630
0.760504,0.972630
0.761215,0.967742
0.761924,0.967742
0.762678,0.972630
0.763360,0.967742
0.764062,0.967742
0.764754,0.967742
0.765427,0.972630
0.766094,0.967742
0.766789,0.967742
0.767472,0.972630
0.768143,0.972630
0.768805,0.967742
0.769455,0.967742
0.770098,0.967742
0.770766,0.967742
0.771446,0.972630
0.772107,0.972630
0.772815,0.967742
0.773475,0.967742
0.774119,0.967742
0.774754,0.972630
0.775410,0.967742
0.776123,0.972630
0.776846,0.967742
0.777580,0.972630
0.778345,0.972630
0.779011,0.972630
0.779702,0.967742
0.780399,0.967742
0.781136,0.972630
0.781828,0.972630
0.782559,0.972630
0.783273,0.967742
0.784011,0.967742
0.784686,0.962854
0.785356,0.967742
0.786015,0.967742
0.786677,0.967742
0.787330,0.972630
0.788010,0.967742
0.788674,0.967742
0.789353,0.967742
0.789999,0.967742
0.790654,0.967742
0.791292,0.967742
0.791937,0.972630
0.792554,0.972630
0.793191,0.967742
0.793840,0.972630
0.794506,0.967742
0.795155,0.972630
0.795873,0.972630
0.796641,0.972630
0.797443,0.972630
0.798205,0.967742
0.798935,0.967742
0.799624,0.967742
0.800308,0.972630
0.801027,0.967742
0.801741,0.967742
0.802447,0.967742
0.803162,0.967742
0.803851,0.967742
0.804563,0.967742
0.805251,0.967742
0.805950,0.962854
0.806658,0.967742
0.807400,0.962854
0.808141,0.962854
0.808866,0.967742
0.809534,0.967742
0.810172,0.972630
0.810825,0.967742
0.811518,0.967742
0.812155,0.967742
0.812802,0.972630
0.813681,0.972630
0.814518,0.967742
0.815225,0.967742
0.815888,0.972630
0.816569,0.967742
0.817242,0.967742
0.817914,0.972630
0.818660,0.972630
0.819366,0.962854
0.820081,0.972630
0.820785,0.967742
0.821466,0.972630
0.822195,0.962854
0.822872,0.967742
0.823508,0.967742
0.824073,0.972630
0.824631,0.972630
0.825190,0.972630
0.825753,0.972630
0.826339,0.967742
0.826900,0.967742
0.827465,0.967742
0.828027,0.967742
0.828587,0.967742
0.829190,0.967742
0.829790,0.967742
0.830458,0.967742
0.831134,0.962854
0.831810,0.967742
0.832435,0.967742
0.833110,0.962854
0.833731,0.962854
0.834349,0.967742
0.835016,0.972630
0.835631,0.972630
0.836307,0.972630
0.837005,0.972630
0.837658,0.972630
0.838279,0.972630
0.838929,0.967742
0.839564,0.967742
0.840194,0.967742
0.840852,0.967742
0.841483,0.972630
0.842115,0.967742
0.842737,0.967742
0.843406,0.967742
0.844058,0.967742
0.844686,0.972630
0.845302,0.967742
0.845931,0.967742
0.846635,0.972630
0.847367,0.962854
0.848032,0.967742
0.848684,0.967742
0.849323,0.967742
0.849971,0.967742
0.850634,0.967742
0.851295,0.967742
0.851944,0.967742
0.852585,0.972630
0.853248,0.967742
0.853891,0.972630
0.854522,0.972630
0.855135,0.967742
0.855799,0.972630
0.856480,0.967742
0.857174,0.962854
0.857830,0.972630
0.858473,0.972630
0.859115,0.967742
0.859775,0.967742
0.860413,0.967742
0.861014,0.972630
0.861615,0.967742
0.862240,0.967742
0.862840,0.967742
0.863751,0.967742
0.864450,0.972630
0.865321,0.967742
0.866102,0.967742
0.866823,0.972630
0.867528,0.962854
0.868263,0.967742
0.869011,0.967742
0.869755,0.967742
0.870691,0.967742
0.871561,0.967742
0.872306,0.972630
0.873015,0.967742
0.873739,0.967742
0.874461,0.972630
0.875214,0.967742
0.875918,0.967742
0.876650,0.967742
0.877421,0.972630
0.878226,0.972630
0.879018,0.967742
0.879801,0.967742
0.880595,0.967742
0.881344,0.967742
0.882061,0.967742
0.882770,0.962854
0.883547,0.967742
0.884357,0.967742
0.885143,0.972630
0.885929,0.967742
0.886717,0.967742
0.887462,0.967742
0.888197,0.967742
0.888942,0.967742
0.889669,0.962854
0.890363,0.967742
0.891128,0.972630
0.891870,0.967742
0.892626,0.967742
0.893358,0.967742
0.894072,0.967742
0.894775,0.972630
0.895495,0.972630
0.896257,0.967742
0.897013,0.967742
0.897768,0.967742
0.898472,0.972630
0.899150,0.972630
0.899820,0.972630
0.900481,0.972630
0.901140,0.967742
0.901807,0.967742
0.902514,0.967742
0.903245,0.967742
0.903983,0.967742
0.904666,0.972630
0.905362,0.967742
0.906096,0.967742
0.906830,0.967742
0.907548,0.967742
0.908241,0.962854
0.908905,0.962854
0.909596,0.967742
0.910267,0.967742
0.910925,0.967742
0.911588,0.967742
0.912267,0.967742
0.912904,0.967742
0.913598,0.972630
0.914263,0.967742
0.914941,0.967742
0.915619,0.967742
0.916331,0.972630
0.917112,0.967742
0.917838,0.967742
0.918571,0.972630
0.919292,0.972630
0.919991,0.972630
0.920692,0.972630
0.921410,0.967742
0.922127,0.972630
0.922833,0.972630
0.923527,0.967742
0.924246,0.967742
0.924937,0.967742
0.925622,0.967742
0.926301,0.967742
0.926968,0.962854
0.927618,0.972630
0.928250,0.972630
0.928895,0.967742
0.929542,0.972630
0.930218,0.967742
0.930887,0.972630
0.931560,0.967742
0.932203,0.967742
0.932833,0.967742
0.933480,0.967742
0.934126,0.967742
0.934760,0.972630
0.935390,0.972630
0.936046,0.967742
0.936750,0.967742
0.937491,0.967742
0.938327,0.967742
0.938998,0.967742
0.939738,0.972630
0.940414,0.972630
0.941190,0.967742
0.941809,0.967742
0.942562,0.967742
0.943212,0.967742
0.943933,0.967742
0.944579,0.967742
0.945341,0.967742
0.946015,0.967742
0.946863,0.967742
0.947651,0.967742
0.948427,0.967742
0.949153,0.962854
0.949985,0.972630
0.950728,0.967742
0.951431,0.967742
0.952216,0.967742
0.952931,0.962854
0.953813,0.967742
0.954678,0.967742
0.955395,0.962854
0.956079,0.972630
0.956818,0.972630
0.957716,0.967742
0.958630,0.967742
0.959526,0.972630
0.960342,0.967742
0.961159,0.967742
0.961969,0.972630
0.962725,0.967742
0.963617,0.967742
0.964414,0.967742
0.965246,0.967742
0.965926,0.972630
0.966602,0.967742
0.967275,0.967742
0.968008,0.972630
0.968740,0.967742
0.969434,0.972630
0.970155,0.972630
0.970835,0.967742
0.971518,0.967742
0.972243,0.967742
0.972986,0.972630
0.973746,0.967742
0.974480,0.972630
0.975188,0.972630
0.975856,0.972630
0.976514,0.972630
0.977176,0.967742
0.977866,0.972630
0.978534,0.972630
0.979225,0.972630
0.979898,0.967742
0.980561,0.967742
0.981224,0.967742
0.981891,0.967742
0.982546,0.967742
0.983246,0.967742
0.983879,0.967742
0.984543,0.972630
0.985207,0.967742
0.985894,0.967742
0.986592,0.972630
0.987296,0.972630
0.987989,0.962854
