время[c],напряжение[В]
0.815808,3.074291
0.816524,3.069404
0.817232,3.074291
0.817909,3.064516
0.818580,3.074291
0.819354,3.074291
0.820046,3.084066
0.820709,3.079179
0.821392,3.069404
0.822067,3.074291
0.822822,3.079179
0.823510,3.079179
0.824261,3.074291
0.824944,3.069404
0.825628,3.074291
0.826316,3.069404
0.826983,3.079179
0.827663,3.069404
0.828390,3.074291
0.829139,3.079179
0.829832,3.074291
0.830517,3.069404
0.831201,3.074291
0.831885,3.074291
0.832567,3.074291
0.833227,3.069404
0.834002,3.069404
0.834722,3.074291
0.835437,3.074291
0.836117,3.074291
0.836808,3.074291
0.837496,3.069404
0.838185,3.084066
0.838904,3.069404
0.839619,3.084066
0.840342,3.074291
0.841049,3.079179
0.841747,3.069404
0.842435,3.074291
0.843108,3.074291
0.843818,3.079179
0.844487,3.074291
0.845197,3.074291
0.845906,3.079179
0.846609,3.074291
0.847307,3.074291
0.847998,3.074291
0.848688,3.079179
0.849393,3.074291
0.850070,3.074291
0.850736,3.074291
0.851454,3.069404
0.852158,3.069404
0.852838,3.074291
0.853568,3.079179
0.854252,3.069404
0.854913,3.074291
0.855594,3.069404
0.856249,3.079179
0.856927,3.069404
0.857606,3.064516
0.858275,3.069404
0.859038,3.079179
0.859760,3.079179
0.860460,3.079179
0.861154,3.079179
0.861828,3.084066
0.862501,3.079179
0.863155,3.079179
0.863898,3.079179
0.864590,3.079179
0.865271,3.074291
0.865989,3.074291
0.866680,3.074291
0.867378,3.079179
0.868033,3.074291
0.868736,3.069404
0.869432,3.064516
0.870161,3.054741
0.870864,3.059629
0.871612,3.064516
0.872365,3.054741
0.873164,3.069404
0.873888,3.069404
0.874610,3.074291
0.875459,3.074291
0.876178,3.064516
0.876886,3.074291
0.877676,3.074291
0.878541,3.074291
0.879291,3.074291
0.879968,3.074291
0.880632,3.079179
0.881401,3.074291
0.882138,3.074291
0.882946,3.079179
0.883682,3.069404
0.884377,3.069404
0.885120,3.074291
0.885835,3.079179
0.886508,3.074291
0.887170,3.074291
0.887873,3.069404
0.888556,3.069404
0.889263,3.074291
0.890059,3.084066
0.890717,3.074291
0.891431,3.074291
0.892108,3.064516
0.892761,3.074291
0.893353,3.074291
0.893963,3.084066
0.894549,3.074291
0.895122,3.064516
0.895685,3.069404
0.896243,3.064516
0.896801,3.074291
0.897360,3.069404
0.897919,3.069404
0.898478,3.064516
0.899034,3.074291
0.899590,3.074291
0.900147,3.069404
0.900703,3.074291
0.901259,3.064516
0.901816,3.069404
0.902380,3.064516
0.902961,3.074291
0.903592,3.079179
0.904245,3.088954
0.904899,3.088954
0.905496,3.084066
0.906107,3.088954
0.906744,3.088954
0.907388,3.088954
0.908050,3.079179
0.908722,3.074291
0.909382,3.079179
0.910032,3.079179
0.910662,3.074291
0.911299,3.074291
0.911916,3.074291
0.912571,3.074291
0.913225,3.079179
0.913861,3.084066
0.914451,3.074291
0.915030,3.084066
0.915711,3.084066
0.916362,3.079179
0.917073,3.079179
0.917733,3.074291
0.918321,3.088954
0.918902,3.074291
0.919481,3.079179
0.920050,3.079179
0.920730,3.064516
0.921426,3.074291
0.922108,3.079179
0.922740,3.074291
0.923335,3.079179
0.923925,3.079179
0.924534,3.084066
0.925170,3.074291
0.926036,3.079179
0.926746,3.084066
0.927643,3.074291
0.928509,3.069404
0.929266,3.069404
0.930022,3.074291
0.930746,3.074291
0.931434,3.074291
0.932132,3.069404
0.933103,3.030303
0.934040,3.079179
0.934764,3.064516
0.935551,3.079179
0.936292,3.074291
0.937052,3.079179
0.937783,3.074291
0.938484,3.074291
0.939198,3.079179
0.940051,3.084066
0.940840,3.074291
0.941674,3.084066
0.942421,3.084066
0.943103,3.074291
0.943750,3.079179
0.944470,3.084066
0.945141,3.084066
0.945919,3.079179
0.946736,3.074291
0.947610,3.074291
0.948349,3.064516
0.948962,3.074291
0.949596,3.069404
0.950274,3.069404
0.951153,3.074291
0.951965,3.074291
0.952874,3.079179
0.953758,3.074291
0.954622,3.074291
0.955499,3.079179
0.956291,3.084066
0.957007,3.064516
0.957753,3.079179
0.958454,3.084066
0.959147,3.079179
0.959811,3.074291
0.960460,3.074291
0.961223,3.074291
0.961879,3.074291
0.962534,3.074291
0.963215,3.069404
0.963882,3.074291
0.964562,3.074291
0.965249,3.074291
0.965979,3.079179
0.966667,3.069404
0.967358,3.079179
0.968048,3.069404
0.968722,3.074291
0.969410,3.079179
0.970095,3.069404
0.970815,3.079179
0.971629,3.074291
0.972351,3.074291
0.973040,3.074291
0.973724,3.069404
0.974407,3.074291
0.975089,3.074291
0.975828,3.074291
0.976512,3.069404
0.977189,3.074291
0.977870,3.074291
0.978579,3.074291
0.979260,3.074291
0.979943,3.069404
